attribute_id,listing_id,bedrooms,bathrooms,floor_number,total_floors,year_built,is_rented,tenant_count,furnishing_status,metro_distance_km,parking_available,power_backup
500,l00500,2,3,12,37,2020,False,0,unfurnished,5.01,True,True
501,l00501,3,1,6,17,2014,False,0,semi-furnished,5.76,True,False
502,l00502,2,4,11,16,2009,False,0,semi-furnished,5.81,True,False
503,l00503,2,4,6,13,2020,True,1,furnished,6.24,False,False
504,l00504,5,2,0,14,1996,False,0,unfurnished,6.55,False,True
505,l00505,2,2,11,15,2000,False,0,furnished,6.06,False,True
506,l00506,5,2,17,34,1998,True,2,furnished,7.77,True,False
507,l00507,2,1,10,28,2008,True,0,semi-furnished,3.68,False,False
508,l00508,4,2,23,23,2021,False,0,semi-furnished,4.9,True,False
509,l00509,5,3,9,16,2006,False,0,furnished,3.91,False,False
511,l00511,3,4,13,13,2012,True,0,semi-furnished,5.89,True,False
512,l00512,1,2,8,33,2017,False,0,furnished,4.74,True,True
513,l00513,4,4,9,35,1998,True,1,unfurnished,5.51,True,False
514,l00514,1,4,0,14,2000,True,4,semi-furnished,1.74,False,False
516,l00516,3,4,18,36,2014,True,3,semi-furnished,1.43,True,True
517,l00517,4,2,22,37,2012,False,0,semi-furnished,3.97,False,False
518,l00518,5,3,8,11,2020,False,0,unfurnished,1.01,True,True
520,l00520,3,3,5,29,1997,True,0,unfurnished,0.31,True,False
521,l00521,3,2,15,20,2000,False,0,unfurnished,4.18,False,True
523,l00523,4,1,21,26,2023,False,0,furnished,3.25,False,True
524,l00524,3,2,6,20,2018,True,3,unfurnished,1.97,False,False
525,l00525,2,1,1,32,2003,False,0,furnished,7.96,True,False
527,l00527,2,3,12,18,2012,True,3,semi-furnished,1.21,True,False
528,l00528,5,1,15,37,2007,True,0,furnished,1.87,False,False
529,l00529,5,4,6,32,2019,True,4,unfurnished,2.34,True,False
531,l00531,5,4,13,13,2017,True,0,unfurnished,0.42,True,False
532,l00532,5,3,22,40,2020,False,0,unfurnished,5.69,False,True
533,l00533,3,2,5,10,2004,True,1,unfurnished,0.41,True,False
534,l00534,1,4,5,24,2015,True,4,semi-furnished,5.82,False,False
535,l00535,5,4,1,38,2020,True,4,semi-furnished,2.66,False,False
537,l00537,1,1,9,26,1997,False,0,semi-furnished,1.63,True,True
538,l00538,4,3,17,17,2012,True,2,furnished,5.46,True,False
539,l00539,3,4,25,32,2021,True,2,semi-furnished,1.02,False,True
541,l00541,3,3,18,21,2017,True,0,unfurnished,1.88,True,True
542,l00542,1,3,4,7,2003,False,0,semi-furnished,4.95,False,False
544,l00544,4,3,13,16,1998,False,0,unfurnished,4.9,True,False
545,l00545,4,3,12,21,1995,True,3,furnished,6.3,True,False
548,l00548,3,1,4,40,2020,False,0,unfurnished,4.51,False,False
549,l00549,4,3,11,38,2021,True,1,furnished,3.46,False,False
550,l00550,1,4,16,34,2017,False,0,unfurnished,4.95,False,False
552,l00552,1,1,5,12,2004,False,0,furnished,7.14,False,True
554,l00554,5,2,8,14,2018,True,0,unfurnished,5.03,False,True
555,l00555,1,1,19,24,2023,False,0,furnished,2.83,False,True
557,l00557,5,1,18,35,2019,True,2,unfurnished,5.28,False,True
558,l00558,4,3,12,14,2021,False,0,furnished,5.27,True,False
561,l00561,1,1,14,17,2008,False,0,unfurnished,1.03,True,True
562,l00562,4,4,2,11,2018,False,0,unfurnished,7.87,True,True
563,l00563,1,4,9,27,2021,False,0,furnished,6.33,False,True
564,l00564,5,3,0,30,2005,False,0,unfurnished,6.12,False,False
565,l00565,1,3,5,36,1999,False,0,unfurnished,6.1,False,True
566,l00566,5,4,7,20,2001,False,0,unfurnished,1.83,False,False
567,l00567,2,2,1,28,1997,False,0,furnished,6.55,True,False
569,l00569,1,1,16,33,2003,True,1,furnished,7.41,False,False
570,l00570,2,1,12,37,2019,True,1,semi-furnished,4.39,True,True
571,l00571,1,1,17,25,2004,True,0,furnished,2.38,True,True
572,l00572,4,1,9,14,2016,True,0,semi-furnished,3.77,False,True
573,l00573,5,1,6,28,2009,True,3,unfurnished,7.47,False,False
574,l00574,3,2,9,22,1996,True,1,furnished,0.97,False,True
576,l00576,1,1,5,7,2010,False,0,furnished,0.39,True,True
577,l00577,5,3,13,14,2001,False,0,furnished,3.95,True,True
578,l00578,5,1,22,24,2008,False,0,furnished,6.41,True,True
579,l00579,5,3,2,7,2014,True,1,furnished,2.61,True,False
580,l00580,5,4,21,26,2001,False,0,semi-furnished,1.24,True,False
581,l00581,5,1,21,26,2020,False,0,semi-furnished,7.38,True,True
582,l00582,3,4,18,18,2014,False,0,furnished,6.77,True,True
584,l00584,3,4,12,40,2013,False,0,furnished,3.2,False,True
585,l00585,2,3,4,29,2006,False,0,furnished,5.0,False,True
586,l00586,1,4,9,25,2012,False,0,semi-furnished,3.28,True,False
588,l00588,3,2,0,28,1996,True,2,unfurnished,7.94,True,False
589,l00589,2,3,12,19,1996,False,0,furnished,4.22,True,False
590,l00590,3,3,0,40,2019,True,2,unfurnished,7.19,True,False
591,l00591,2,3,8,12,2016,False,0,furnished,2.93,True,True
592,l00592,5,2,4,10,2017,False,0,semi-furnished,6.88,True,True
593,l00593,1,3,21,32,2012,True,1,semi-furnished,6.19,False,False
594,l00594,2,3,2,16,2010,False,0,unfurnished,4.96,False,False
595,l00595,3,2,14,31,2023,True,2,furnished,5.24,False,False
596,l00596,5,3,11,17,1995,True,4,unfurnished,7.05,True,True
597,l00597,1,4,24,32,1995,False,0,semi-furnished,7.67,False,False
598,l00598,4,2,12,13,2019,False,0,semi-furnished,6.17,False,False
599,l00599,5,4,25,33,2004,True,1,furnished,0.47,False,False
600,l00600,3,2,5,33,2016,True,3,unfurnished,0.22,True,False
601,l00601,4,2,22,33,2002,True,1,unfurnished,4.78,False,True
603,l00603,1,4,3,16,1998,False,0,unfurnished,7.46,True,False
604,l00604,4,2,6,31,2000,True,1,furnished,4.21,False,False
605,l00605,1,1,3,26,2022,True,1,semi-furnished,5.7,True,True
606,l00606,5,1,12,30,1996,True,3,furnished,7.82,False,True
607,l00607,2,3,0,9,2013,False,0,semi-furnished,1.01,True,False
609,l00609,2,1,20,29,2020,True,3,semi-furnished,2.0,False,False
610,l00610,5,1,14,28,2014,False,0,unfurnished,4.54,False,True
611,l00611,3,1,4,27,1995,True,1,unfurnished,7.68,False,True
612,l00612,1,1,24,40,2005,True,4,semi-furnished,5.01,True,True
613,l00613,4,1,2,38,2012,True,2,furnished,2.1,False,True
614,l00614,1,4,13,19,2013,False,0,furnished,6.0,False,False
615,l00615,2,2,8,30,2016,False,0,unfurnished,7.19,True,False
617,l00617,1,2,24,39,2019,False,0,unfurnished,5.67,True,True
618,l00618,2,2,13,23,2022,True,3,semi-furnished,4.02,True,True
619,l00619,1,4,11,22,1995,True,0,unfurnished,3.67,False,True
620,l00620,3,3,17,24,2014,False,0,furnished,4.8,False,False
621,l00621,5,1,7,25,1998,True,3,semi-furnished,0.48,False,True
623,l00623,5,1,20,35,2000,True,3,unfurnished,3.44,False,False
624,l00624,2,4,8,10,2014,True,2,unfurnished,1.28,False,True
626,l00626,2,1,20,40,2016,True,2,furnished,6.26,True,True
627,l00627,3,2,1,28,1997,True,0,unfurnished,5.22,False,True
629,l00629,3,3,3,34,2022,False,0,furnished,5.76,True,True
630,l00630,5,1,23,27,1998,False,0,semi-furnished,7.01,True,False
631,l00631,1,2,5,6,2013,True,3,unfurnished,3.54,False,False
633,l00633,2,4,12,17,1996,True,1,semi-furnished,1.81,False,False
634,l00634,2,3,0,40,2003,True,3,furnished,0.74,True,True
635,l00635,2,1,5,27,2005,False,0,furnished,2.78,True,True
637,l00637,4,4,21,26,2017,True,4,furnished,7.38,True,True
639,l00639,3,3,10,26,2021,False,0,unfurnished,6.97,False,False
640,l00640,2,2,10,13,2002,True,2,unfurnished,0.58,False,True
641,l00641,2,1,7,17,1996,True,4,unfurnished,1.14,False,True
642,l00642,1,1,14,28,2023,False,0,furnished,3.48,False,True
643,l00643,4,2,6,13,1997,False,0,furnished,3.61,True,False
644,l00644,3,4,2,11,1998,True,0,furnished,3.2,True,True
645,l00645,2,2,23,35,2005,True,0,furnished,2.14,False,False
646,l00646,4,4,10,10,2001,False,0,furnished,3.49,False,True
648,l00648,2,4,19,39,2015,False,0,unfurnished,1.85,True,False
649,l00649,1,4,8,30,2013,False,0,semi-furnished,4.81,False,False
650,l00650,4,3,17,40,1995,False,0,furnished,0.38,True,True
652,l00652,5,4,1,34,2022,True,4,semi-furnished,1.2,False,False
653,l00653,2,1,9,18,2002,False,0,semi-furnished,7.25,True,True
656,l00656,1,2,5,27,2018,True,1,furnished,3.58,True,True
661,l00661,2,2,21,35,2010,True,3,unfurnished,1.88,True,True
662,l00662,2,2,1,37,2016,False,0,unfurnished,7.8,False,False
663,l00663,1,2,3,31,2002,True,2,unfurnished,6.6,True,True
664,l00664,5,2,6,12,2019,True,4,unfurnished,5.04,False,True
665,l00665,3,4,6,6,2002,False,0,semi-furnished,5.51,False,False
667,l00667,3,3,3,26,2013,False,0,unfurnished,2.73,True,True
669,l00669,5,1,10,32,1999,True,1,unfurnished,5.99,True,False
672,l00672,1,2,6,25,2018,True,3,unfurnished,6.17,True,True
673,l00673,4,1,23,34,2018,True,1,furnished,1.36,True,False
674,l00674,3,2,18,33,2007,True,1,semi-furnished,5.6,False,True
675,l00675,3,2,8,33,2020,False,0,semi-furnished,2.12,True,True
676,l00676,4,2,17,17,2002,False,0,unfurnished,6.13,True,False
677,l00677,4,1,10,36,2013,False,0,furnished,2.9,False,False
678,l00678,2,2,7,31,1997,False,0,furnished,5.33,False,True
679,l00679,2,1,5,18,2006,True,2,unfurnished,4.21,False,False
680,l00680,2,2,8,27,1995,True,1,semi-furnished,5.42,False,False
682,l00682,3,4,3,13,2011,False,0,unfurnished,1.41,False,False
683,l00683,4,3,10,17,2012,False,0,unfurnished,6.06,False,False
684,l00684,3,1,4,6,1998,False,0,unfurnished,3.58,True,True
685,l00685,2,3,3,19,2018,True,3,unfurnished,6.39,False,False
686,l00686,1,1,3,30,2016,False,0,unfurnished,4.86,False,False
687,l00687,2,3,17,17,1996,False,0,semi-furnished,1.17,False,True
688,l00688,4,2,7,38,2019,True,4,semi-furnished,7.41,True,False
690,l00690,1,4,11,30,2002,True,4,semi-furnished,2.9,False,True
692,l00692,4,2,4,9,2015,False,0,unfurnished,7.4,False,True
693,l00693,3,3,18,23,2000,False,0,furnished,2.28,False,True
694,l00694,1,4,6,25,1996,False,0,furnished,4.66,True,False
695,l00695,1,2,2,37,2011,False,0,unfurnished,6.41,False,True
698,l00698,3,3,13,22,2018,False,0,semi-furnished,5.65,True,True
699,l00699,1,1,11,11,2017,False,0,unfurnished,2.81,False,True
700,l00700,3,1,16,23,2014,False,0,unfurnished,3.28,False,True
701,l00701,3,1,12,23,2016,True,2,unfurnished,0.4,False,False
702,l00702,1,1,6,17,1998,False,0,semi-furnished,7.12,True,True
703,l00703,1,1,3,13,2010,True,2,furnished,6.76,True,False
704,l00704,3,2,0,9,2006,False,0,furnished,3.46,True,False
705,l00705,4,2,11,39,2006,False,0,furnished,3.35,False,False
706,l00706,1,3,12,39,1998,True,0,furnished,7.71,True,True
707,l00707,5,4,25,33,2003,True,4,semi-furnished,4.82,True,False
708,l00708,5,3,7,26,2013,False,0,unfurnished,0.76,True,False
709,l00709,2,3,15,38,2005,True,2,unfurnished,6.48,False,False
710,l00710,3,2,2,22,2009,True,3,unfurnished,5.67,True,False
711,l00711,4,1,4,28,2015,True,3,semi-furnished,1.23,False,True
712,l00712,3,3,12,16,2023,False,0,unfurnished,5.66,False,True
713,l00713,5,1,7,13,2016,False,0,semi-furnished,1.65,False,True
714,l00714,3,1,23,29,2014,True,4,semi-furnished,5.19,True,True
715,l00715,1,3,20,33,2019,True,2,unfurnished,0.94,True,False
716,l00716,4,2,25,40,1995,True,3,semi-furnished,2.91,True,False
717,l00717,5,1,17,17,2003,True,3,furnished,1.74,True,False
720,l00720,1,3,25,34,2013,True,2,furnished,5.91,True,True
721,l00721,3,2,3,22,2011,True,2,semi-furnished,5.96,True,True
722,l00722,1,3,15,39,2017,True,3,unfurnished,1.08,True,False
723,l00723,3,3,15,34,2018,False,0,unfurnished,1.61,True,False
724,l00724,4,4,20,38,2017,False,0,unfurnished,6.23,False,True
725,l00725,4,2,10,35,2003,False,0,semi-furnished,5.41,True,True
726,l00726,3,1,8,11,2013,False,0,semi-furnished,3.53,True,True
727,l00727,5,1,16,30,2014,False,0,unfurnished,5.43,True,False
728,l00728,3,4,16,22,2001,False,0,furnished,5.62,True,True
729,l00729,3,1,25,36,2021,False,0,semi-furnished,7.52,True,True
730,l00730,4,2,5,39,2010,True,3,furnished,7.34,False,False
731,l00731,2,4,1,17,2003,True,1,unfurnished,6.32,False,False
732,l00732,3,4,4,6,1995,False,0,unfurnished,5.76,True,True
733,l00733,3,2,23,32,2022,False,0,furnished,3.69,False,False
734,l00734,4,1,6,33,2019,True,1,furnished,4.02,False,True
735,l00735,2,3,10,30,1999,True,2,semi-furnished,4.43,False,False
737,l00737,5,1,1,29,2012,False,0,semi-furnished,5.57,True,False
738,l00738,2,3,12,29,2006,False,0,unfurnished,5.1,True,True
740,l00740,5,1,22,28,2012,True,4,unfurnished,5.07,False,False
742,l00742,3,2,2,36,2005,True,0,semi-furnished,4.2,True,False
743,l00743,4,1,22,37,2022,True,4,furnished,2.19,True,True
745,l00745,3,4,8,23,2021,True,2,unfurnished,1.76,False,True
748,l00748,5,3,8,24,1995,False,0,furnished,1.35,False,True
751,l00751,1,2,8,27,1999,False,0,furnished,0.85,True,False
752,l00752,1,3,15,26,2018,True,4,unfurnished,4.8,False,True
754,l00754,4,2,1,30,2016,True,1,unfurnished,5.97,False,False
755,l00755,5,3,23,37,2022,True,1,unfurnished,7.34,True,True
756,l00756,3,2,16,29,2004,False,0,unfurnished,6.98,False,True
758,l00758,4,4,4,20,2011,False,0,furnished,7.52,True,True
759,l00759,4,3,18,34,2015,True,3,unfurnished,6.59,True,True
761,l00761,4,2,3,34,1997,True,3,semi-furnished,1.29,False,True
762,l00762,1,2,2,9,2012,True,1,furnished,2.52,True,True
763,l00763,5,3,8,39,2022,False,0,unfurnished,2.25,True,False
764,l00764,4,1,8,32,2018,True,1,semi-furnished,4.16,True,False
765,l00765,1,1,15,37,2002,False,0,furnished,3.53,True,True
767,l00767,1,2,5,26,2023,False,0,furnished,5.72,False,True
768,l00768,4,4,9,40,2015,True,1,unfurnished,6.62,False,False
769,l00769,1,1,4,21,2005,True,2,furnished,3.9,True,False
770,l00770,2,1,4,32,2002,False,0,furnished,2.12,False,True
771,l00771,4,4,1,16,1998,True,2,semi-furnished,0.51,False,True
772,l00772,2,2,10,21,2016,True,1,semi-furnished,3.82,False,True
775,l00775,4,1,5,36,2000,False,0,furnished,4.22,False,False
776,l00776,3,3,4,15,2022,True,4,semi-furnished,1.95,True,True
779,l00779,3,2,20,36,2018,True,0,unfurnished,1.09,True,False
780,l00780,5,2,15,26,2018,False,0,furnished,1.49,True,False
781,l00781,2,1,7,25,1997,False,0,semi-furnished,1.6,False,False
782,l00782,2,2,12,31,2005,True,1,furnished,4.8,True,False
783,l00783,5,3,10,27,2009,False,0,unfurnished,0.58,False,False
784,l00784,4,1,0,34,1998,True,0,semi-furnished,3.01,True,True
785,l00785,5,3,13,27,2015,True,1,unfurnished,6.11,False,False
786,l00786,3,3,24,40,2002,False,0,semi-furnished,4.46,False,False
787,l00787,1,3,5,10,2018,True,3,semi-furnished,7.47,True,True
788,l00788,4,3,19,22,2009,True,0,semi-furnished,4.81,False,True
789,l00789,1,2,10,35,1999,False,0,semi-furnished,0.92,False,False
791,l00791,3,2,23,26,2010,False,0,unfurnished,0.59,False,True
792,l00792,3,2,17,18,2011,False,0,semi-furnished,0.45,False,False
793,l00793,2,2,7,8,2002,False,0,unfurnished,3.38,False,False
794,l00794,1,3,21,34,2004,True,2,semi-furnished,3.79,True,True
795,l00795,3,4,7,20,2020,True,2,furnished,5.99,True,True
796,l00796,1,2,2,38,2004,True,1,unfurnished,2.57,True,True
798,l00798,2,1,6,19,1998,True,3,furnished,7.74,False,False
799,l00799,3,1,16,31,2009,True,0,unfurnished,5.55,False,True
800,l00800,1,3,15,23,2006,False,0,semi-furnished,7.98,True,True
802,l00802,5,3,11,24,2014,True,4,semi-furnished,4.68,True,True
803,l00803,4,4,6,22,2012,True,1,furnished,7.34,True,False
804,l00804,3,4,13,24,1996,False,0,unfurnished,4.97,False,False
805,l00805,3,1,9,39,2018,False,0,furnished,3.59,True,True
806,l00806,3,3,1,12,2019,False,0,furnished,2.9,False,True
807,l00807,1,2,8,20,2015,True,3,furnished,7.53,True,False
809,l00809,1,4,16,25,2018,False,0,unfurnished,4.82,False,True
810,l00810,3,1,10,21,2014,False,0,furnished,1.08,True,False
811,l00811,5,4,3,16,1996,True,4,furnished,2.42,False,False
812,l00812,3,2,12,14,1997,False,0,unfurnished,5.84,True,True
813,l00813,1,1,1,33,1995,True,2,unfurnished,7.62,False,False
814,l00814,2,1,0,14,2014,True,4,semi-furnished,3.62,True,True
815,l00815,2,1,4,10,2011,True,2,semi-furnished,8.0,False,False
816,l00816,4,2,14,14,1998,True,2,semi-furnished,2.38,False,True
817,l00817,4,1,6,24,2021,True,2,unfurnished,4.6,True,False
818,l00818,1,4,20,33,2023,True,4,furnished,4.84,True,True
819,l00819,5,3,20,38,2003,False,0,unfurnished,4.97,False,True
820,l00820,2,3,12,14,2008,True,2,furnished,5.87,False,False
822,l00822,3,2,5,13,2010,True,1,unfurnished,6.47,False,False
825,l00825,4,3,12,39,2022,False,0,semi-furnished,7.21,False,True
826,l00826,4,2,18,29,1997,True,4,unfurnished,6.01,True,False
829,l00829,5,4,24,38,2013,False,0,furnished,1.18,True,True
830,l00830,5,1,0,9,2014,True,2,semi-furnished,1.34,True,True
831,l00831,2,4,19,24,2022,False,0,unfurnished,2.76,False,True
832,l00832,4,2,18,30,2006,True,3,semi-furnished,2.36,True,True
833,l00833,5,1,20,34,2014,True,1,furnished,5.87,False,True
834,l00834,1,4,25,37,2007,True,4,semi-furnished,4.74,False,False
835,l00835,3,1,17,26,2011,False,0,unfurnished,5.35,True,True
836,l00836,1,1,0,23,2006,False,0,unfurnished,4.11,True,True
837,l00837,3,4,7,14,2001,False,0,semi-furnished,1.0,False,True
838,l00838,5,2,3,12,2019,True,0,semi-furnished,3.82,True,False
839,l00839,5,3,1,30,2004,False,0,furnished,2.78,False,False
840,l00840,4,2,1,36,2000,False,0,furnished,2.62,False,True
843,l00843,2,1,17,22,2007,False,0,unfurnished,1.13,True,True
845,l00845,4,1,0,13,2007,True,0,furnished,7.36,True,False
846,l00846,4,1,11,34,2022,True,4,semi-furnished,5.29,True,True
848,l00848,4,1,14,24,2008,True,3,semi-furnished,7.9,False,False
850,l00850,2,3,13,40,2003,False,0,furnished,7.32,True,False
852,l00852,4,2,18,29,2015,False,0,semi-furnished,4.65,False,False
853,l00853,4,1,6,12,2007,True,2,unfurnished,4.33,False,True
854,l00854,2,4,3,20,2020,True,1,semi-furnished,1.61,True,True
856,l00856,5,2,8,26,2003,False,0,unfurnished,3.31,True,True
857,l00857,2,4,1,24,2017,True,4,semi-furnished,3.28,False,False
858,l00858,3,1,0,18,2020,False,0,furnished,4.31,True,False
859,l00859,3,2,20,36,2013,True,4,unfurnished,2.03,True,True
860,l00860,1,1,1,10,2005,True,1,semi-furnished,5.35,True,False
861,l00861,5,2,3,5,2006,False,0,unfurnished,4.22,False,False
862,l00862,3,1,11,30,2018,True,4,semi-furnished,3.65,True,True
863,l00863,5,1,16,18,2009,False,0,unfurnished,0.87,True,True
864,l00864,2,1,3,19,1998,True,2,semi-furnished,4.02,True,False
865,l00865,2,2,22,30,2007,False,0,unfurnished,8.0,False,True
866,l00866,2,3,20,31,2007,False,0,unfurnished,4.14,True,True
867,l00867,3,1,15,22,2004,False,0,furnished,3.57,True,True
868,l00868,4,2,21,22,2016,True,4,semi-furnished,4.15,False,False
869,l00869,5,3,17,23,2006,True,1,semi-furnished,4.98,True,False
870,l00870,2,1,25,27,1998,False,0,semi-furnished,3.44,False,False
873,l00873,3,2,21,31,2001,True,3,furnished,4.04,False,False
874,l00874,3,2,4,18,2011,False,0,unfurnished,6.52,True,True
875,l00875,3,3,7,9,2015,False,0,unfurnished,2.61,True,True
877,l00877,5,4,23,26,2010,False,0,semi-furnished,3.57,False,True
878,l00878,4,4,10,12,2017,False,0,furnished,2.16,False,True
879,l00879,5,4,21,33,2022,False,0,furnished,7.2,False,False
880,l00880,2,2,4,22,2006,False,0,unfurnished,5.11,False,False
881,l00881,4,1,9,26,2011,False,0,furnished,2.17,True,False
882,l00882,3,4,21,32,2006,True,3,unfurnished,6.84,False,False
883,l00883,4,2,8,12,2021,False,0,furnished,2.75,True,False
885,l00885,2,3,17,32,2023,True,2,semi-furnished,1.24,True,True
886,l00886,4,3,25,28,2003,False,0,furnished,4.06,True,False
887,l00887,1,1,7,20,2005,True,4,semi-furnished,4.72,False,False
888,l00888,3,3,2,26,2022,True,1,semi-furnished,3.22,False,True
891,l00891,4,2,15,38,2007,False,0,unfurnished,2.86,True,True
892,l00892,2,1,14,20,2009,True,0,unfurnished,0.31,True,False
895,l00895,3,3,9,35,2023,False,0,semi-furnished,1.11,False,False
896,l00896,3,1,8,31,2005,False,0,unfurnished,1.65,False,False
897,l00897,1,2,5,17,2000,True,2,unfurnished,7.56,True,True
898,l00898,3,4,9,16,2022,False,0,semi-furnished,2.05,True,True
899,l00899,2,3,1,17,2014,True,0,unfurnished,6.48,True,True
901,l00901,5,1,17,17,2018,True,2,semi-furnished,6.34,False,True
902,l00902,2,3,5,24,1995,False,0,furnished,3.03,True,True
903,l00903,2,1,6,8,2017,True,1,semi-furnished,1.53,True,False
904,l00904,3,4,7,27,2009,True,0,semi-furnished,0.33,True,True
906,l00906,2,4,17,38,2016,True,1,furnished,1.59,False,True
907,l00907,2,4,1,22,2015,True,0,furnished,6.95,True,True
908,l00908,5,1,20,39,2011,True,4,furnished,6.89,True,False
909,l00909,3,1,4,39,2001,False,0,unfurnished,2.76,False,False
910,l00910,2,4,11,21,2018,False,0,furnished,7.21,False,True
911,l00911,1,1,24,30,2008,True,4,furnished,3.44,False,False
912,l00912,2,2,16,32,2009,False,0,semi-furnished,1.76,False,True
