listing_id,city,property_type,price,sqft,date_listed,agent_id,latitude,longitude
l01043,chicago,apartment,729845.014580527,2316.9988602737,2023-04-20,a0021,37.9268340049,-96.1199635867
l01044,new york,condo,1261115.005865847,4688.0018148587,2023-10-12,a0037,27.5248652966,-86.9146856439
l01045,phoenix,house,297733.9845225621,808.985900714,2023-08-24,a0023,44.7281046002,-102.9440687085
l01046,los angeles,house,655720.006590681,3507.0066344696,2024-03-31,a0038,43.6212700978,-69.052417108
l01047,los angeles,house,637381.997199028,2959.9836535094,2023-02-17,a0037,29.8874548698,-94.634016987
l01048,houston,house,1639867.0054976083,1132.0104824293,2024-01-06,a0021,31.8860142709,-79.0248217407
l01049,houston,house,1123988.9965692635,1281.0014473003,2023-11-01,a0042,38.8578724717,-88.2048001934
l01050,chicago,apartment,1632576.0017444508,3625.006830017,2023-02-10,a0050,44.1360515977,-102.0289968421
l01051,new york,condo,829661.9901131676,4057.010204775,2023-08-02,a0008,46.9685196682,-94.0844063534
l01052,los angeles,apartment,1429357.011255688,3632.9937170919,2023-01-28,a0020,28.8035067777,-84.631783662
l01053,phoenix,apartment,769654.9872071085,4923.00660241,2023-10-17,a0010,44.040194711,-106.637991275
l01054,chicago,house,421277.9762305639,913.0131748932,2023-12-11,a0047,45.5773039218,-72.4598953226
l01055,houston,townhouse,1678819.9940629594,4634.0119605525,2023-02-16,a0015,31.6518215601,-67.9407399121
l01056,houston,condo,1749132.9908551455,3729.998352372,2023-03-17,a0009,28.4042377121,-113.2942559639
l01057,chicago,apartment,1097939.0002152224,902.9986562131,2023-10-08,a0026,29.4166427372,-73.1345403971
l01058,chicago,apartment,935771.0000006228,4610.0081861962,2023-08-11,a0050,40.703632494,-116.1842620503
l01059,los angeles,house,1108566.9941593,2122.0005881681,2023-09-07,a0026,35.5744147943,-89.3059629218
l01060,phoenix,house,1276853.016900101,4793.9939492471,2023-05-07,a0016,27.0107987867,-73.82771625
l01061,new york,condo,1729008.008417511,4022.9941563746,2023-06-15,a0044,44.292725135,-95.6965430398
l01062,phoenix,apartment,335992.0063133751,3887.9893055613,2023-08-05,a0024,48.2066418437,-100.7813593182
l01063,chicago,house,772636.9970860353,3321.9982781835,2023-11-01,a0042,48.6243990647,-86.2590953081
l01064,new york,condo,454954.011974679,3364.0089669351,2023-11-12,a0029,40.2288797206,-115.3904236612
l01065,phoenix,house,1023717.9938113858,866.9970036254,2024-04-18,a0015,46.1655010258,-100.194084611
l01066,los angeles,condo,427136.9878164075,1201.9969377924,2023-02-27,a0048,28.9049356401,-124.2644224028
l01067,new york,house,1402336.0054880478,1708.9981535837,2024-03-20,a0019,38.4540271684,-94.4263865214
l01068,new york,condo,1554994.0039592376,1410.9999739394,2023-06-06,a0029,42.2607020804,-73.3664054473
l01069,houston,apartment,795995.0035699223,2211.992448128,2024-01-14,a0035,26.9006541705,-82.5583086404
l01070,los angeles,house,1245934.012616234,4786.0096589461,2024-01-20,a0017,29.4901643195,-75.239294619
l01071,phoenix,townhouse,1406612.999538053,1656.9952414001,2023-12-22,a0045,44.6483386317,-93.6305034831
l01072,new york,townhouse,1322649.027617426,4815.0044922971,2023-01-23,a0017,42.0640211893,-106.7690989435
l01073,los angeles,apartment,695619.0173478306,2144.0041454851,2024-02-09,a0045,36.3041766016,-77.3552611
l01074,phoenix,condo,211326.9977341214,4308.0029505284,2023-12-02,a0001,36.0108713124,-104.2528145206
l01075,new york,townhouse,1484901.978331492,2721.9740214706,2023-12-06,a0043,36.841556997,-76.9469809959
l01076,chicago,apartment,140009.9984681886,2895.9910075119,2024-03-20,a0042,33.041296961,-114.9155529921
l01077,houston,house,898388.0123863566,4664.9923401487,2024-05-15,a0046,42.0649190852,-77.0831516223
l01078,new york,condo,1116409.9882520605,4854.0044987332,2023-02-15,a0012,27.4146889158,-111.0803225137
l01079,los angeles,townhouse,1275845.9982299963,675.9938887881,2023-01-21,a0016,28.4027106248,-104.8180339566
l01080,phoenix,condo,799545.9854958375,4513.0046028638,2023-07-21,a0048,35.8270286107,-81.5582359652
l01081,los angeles,apartment,827249.9914471365,3381.9980867083,2023-07-01,a0041,40.6328056005,-88.964286101
l01082,chicago,house,1151199.9986502926,2758.9837782048,2024-02-20,a0004,33.4666716434,-76.1918224446
l01083,chicago,townhouse,1967308.0083095937,740.988487575,2024-04-28,a0036,36.3115822368,-68.2177981194
l01084,chicago,house,418155.0004954136,3299.0168459846,2024-04-04,a0026,40.2171489093,-117.6697040573
l01085,los angeles,apartment,1630689.0066535824,3630.9854828932,2023-09-24,a0044,41.225841474,-106.1519794021
l01086,phoenix,house,975211.0115835456,2469.0044418402,2023-10-21,a0010,41.479136984,-120.9677983356
l01087,houston,condo,1369549.9901664602,3197.0080080636,2023-08-18,a0035,29.2099730483,-75.3774172408
l01088,los angeles,house,1468333.9986864752,1635.0026232116,2023-10-25,a0035,30.4598034446,-76.4514602801
l01089,los angeles,house,748016.0038313605,4791.0166497511,2024-04-10,a0009,31.7236703973,-87.7101958195
l01090,houston,house,1476217.0101567362,1794.0058376456,2023-06-12,a0005,41.6544603992,-95.2531767805
l01091,phoenix,apartment,486158.9971214705,3101.0056072048,2024-03-05,a0010,32.3429307736,-112.6668189184
l01092,new york,condo,1945769.996330899,3891.0029835654,2024-05-07,a0027,25.794585767,-107.3648038917
l01093,chicago,townhouse,1663655.987695356,2741.9921315276,2023-03-19,a0050,40.679189567,-70.5619819789
l01094,los angeles,apartment,375870.9992754553,2013.0173539564,2023-01-14,a0049,45.9179127631,-80.5782652359
l01095,phoenix,condo,1370044.017354407,2391.0080857871,2023-11-02,a0015,43.9079747382,-86.4405016958
l01096,los angeles,apartment,853424.9879345256,1150.9917673015,2023-12-19,a0050,31.238993821,-72.3892838853
l01097,houston,house,1153450.9840756615,4340.0086152034,2023-12-31,a0042,41.090768246,-92.4880926657
l01098,chicago,house,1887044.0163670292,3673.9855271608,2023-09-09,a0031,27.667894122,-99.0485720977
l01099,los angeles,house,505294.9963014578,2352.998284889,2023-01-17,a0027,36.0548173683,-74.8496403151
l01100,new york,condo,966216.004302345,2322.998354747,2024-01-16,a0043,38.104781539,-102.922497395
l01101,los angeles,house,238697.0170933148,1950.0207224192,2024-04-19,a0029,48.4297302512,-118.5787757208
l01102,phoenix,townhouse,1542551.993153664,3160.9989983796,2024-03-19,a0030,35.140250204,-122.5514204186
l01103,los angeles,townhouse,949067.0090653134,841.9907672058,2023-11-08,a0048,42.7449385505,-71.7691730876
l01104,houston,condo,926593.0069595984,4891.9972354463,2023-09-26,a0042,31.7298282686,-75.21979851
l01105,new york,apartment,1047093.00288976,4241.9982667915,2024-02-28,a0003,32.0210335098,-72.2096717523
l01106,los angeles,townhouse,1641763.008846653,820.9847786371,2023-10-13,a0025,43.0866427708,-78.3317386776
l01107,phoenix,apartment,498145.0088919246,2885.0089661379,2023-08-14,a0026,25.4375712972,-69.1657734489
l01108,chicago,condo,1067515.001329882,1862.9924553441,2023-08-05,a0019,42.430688392,-107.3218661244
l01109,phoenix,apartment,1546936.005134795,4734.9936458043,2024-04-07,a0010,44.9156666114,-108.6628733891
l01110,houston,townhouse,289667.976123323,4600.9908420438,2023-02-27,a0012,45.9446384093,-118.4724239662
l01111,phoenix,house,924320.0209951288,3886.9943405826,2023-06-15,a0029,41.9004574067,-93.6289573321
l01112,new york,house,1051436.996515812,2154.0039085639,2024-03-27,a0030,27.3281576722,-110.9736174759
l01113,new york,condo,779634.0064181901,1842.9840834237,2024-01-03,a0047,25.2941235725,-97.8075009811
l01114,new york,apartment,339421.0198827709,4180.9966144377,2023-11-21,a0024,32.2219266861,-90.2891496057
l01115,new york,townhouse,1624363.9900177554,4691.003438686,2023-11-10,a0011,32.1282760238,-107.6087291536
l01116,houston,townhouse,192077.0135108544,1898.9928229113,2024-04-12,a0022,42.8141477319,-122.2160723383
l01117,phoenix,house,439998.0018006629,1684.018234281,2023-04-02,a0050,46.6611512971,-75.5625731554
l01118,new york,townhouse,746052.9855928846,3034.996705797,2024-01-09,a0050,41.0236736039,-90.5775205722
l01119,houston,condo,1413766.0016873595,1979.9894645873,2023-03-02,a0009,46.3996940276,-114.2726571328
l01120,los angeles,apartment,1405603.0057133744,2572.9845056096,2023-01-07,a0030,26.8856027549,-111.1155408616
l01121,houston,townhouse,1239803.990274983,547.0022882065,2023-11-08,a0032,44.0725862231,-122.983786466
l01122,los angeles,house,1334932.9953815488,4397.0017084917,2023-08-21,a0027,39.0089713026,-67.2646113476
l01123,houston,apartment,1360841.996352452,552.9973170185,2023-05-06,a0036,45.5344080606,-94.753892061
l01124,chicago,house,202589.996866965,2013.9941014168,2023-03-17,a0004,26.5145639805,-76.7718884215
l01125,chicago,apartment,404871.9994695351,764.9961406185,2023-12-08,a0037,39.3929074518,-118.3340215053
l01126,phoenix,condo,794389.9983000248,1218.0082837931,2023-01-26,a0007,27.2629713211,-72.2396255234
l01127,houston,house,438343.9959337553,2829.0087142079,2023-11-09,a0043,41.0722787458,-76.9102216436
l01128,phoenix,house,1054912.004485672,3450.0094396741,2024-04-21,a0003,46.0934543853,-91.8461061065
l01129,new york,condo,777006.003804309,3518.9885006264,2024-04-04,a0025,37.4149722001,-100.0390726023
l01130,new york,townhouse,1868547.9985093584,1031.0064422949,2023-05-30,a0031,32.6039616738,-99.7787155185
l01131,los angeles,apartment,1556721.9984340745,2747.9930648432,2023-06-18,a0034,43.5675586509,-90.1036745858
l01132,houston,house,1559260.0026723903,2212.0142627666,2023-11-10,a0004,46.4096756297,-99.2600284771
l01133,new york,apartment,1114314.003952439,2851.9924575872,2023-08-07,a0039,39.5719279948,-88.3796204239
l01134,chicago,condo,1201824.9897823622,3398.0011383801,2024-04-19,a0009,39.210987287,-84.2467865343
l01135,phoenix,townhouse,1189901.995055389,4577.0087949024,2023-09-10,a0012,30.6964260791,-95.2933248468
l01136,phoenix,house,1586013.9904163138,2878.9947896776,2023-04-10,a0001,27.4841180593,-102.7036985627
l01137,new york,apartment,1074934.989080712,1465.9930749763,2024-01-13,a0014,36.7104096824,-87.1760596373
l01138,phoenix,townhouse,968307.0134163484,871.9945256356,2023-06-20,a0023,47.8225130143,-90.1544878643
l01139,phoenix,house,123691.9962463936,2147.9964943233,2023-12-20,a0019,42.8631419254,-95.6383725176
l01140,chicago,apartment,745444.9977763633,2959.0030980395,2023-09-17,a0036,40.2184571238,-120.8809472667
l01141,chicago,apartment,338731.9850702286,3229.9952426841,2023-06-24,a0026,31.101722341,-104.0249351758
l01142,phoenix,apartment,1844919.990887456,1938.0024439543,2023-04-10,a0022,36.3493652633,-122.3432737594
l01143,chicago,townhouse,1095098.989770717,790.9935068697,2023-11-27,a0009,28.3572095612,-108.9488562593
l01144,houston,house,1415333.9928824753,4272.9994984522,2024-04-01,a0035,48.3191493649,-105.7643642289
l01145,chicago,townhouse,1744143.9965552508,3891.0081862282,2024-04-20,a0048,36.573921166,-113.627556089
l01146,new york,condo,1284770.0079568755,3083.9938982207,2023-10-12,a0035,39.6657746813,-108.7140954947
l01147,new york,house,1310890.000201108,3216.9991605981,2024-02-14,a0023,29.9808162469,-95.0405541089
l01148,new york,house,688166.9866953137,755.017879591,2023-06-23,a0025,25.1365160057,-124.5715138392
l01149,phoenix,house,1297435.006047842,3691.0040482981,2023-04-06,a0039,30.2649275738,-122.8867820973
l01150,new york,condo,1579049.988858785,3075.998964037,2023-12-30,a0003,27.5848257656,-105.3457037977
l01151,chicago,townhouse,282027.9976668368,4571.0024564213,2024-03-25,a0016,44.261852725,-91.8311523099
l01152,chicago,townhouse,1839498.004745668,2978.9925161353,2023-04-21,a0034,37.3085771161,-107.9626497358
l01153,chicago,house,335365.9901745875,3565.0025987081,2024-02-06,a0003,47.3522303112,-101.9723275485
l01154,los angeles,apartment,1030661.0030789512,4644.9874728369,2023-01-13,a0031,27.1100620165,-89.2324650313
l01155,phoenix,house,498901.9878640971,3286.0007778275,2024-04-17,a0031,27.7305645043,-104.9748494239
l01156,phoenix,condo,1726411.0122395451,3180.9951280144,2023-03-15,a0050,37.1755345117,-74.3098568721
l01157,new york,house,530307.9963694618,798.9939047658,2023-08-24,a0025,36.8405848224,-84.262329007
l01158,phoenix,apartment,108618.9832829214,3047.0047957321,2024-04-22,a0003,48.8310287625,-117.3754991859
l01159,phoenix,apartment,798959.0003550211,4323.9919176006,2024-03-31,a0003,31.5790262085,-102.1050949348
l01160,new york,condo,147144.0205326702,3056.9739447162,2023-11-24,a0014,35.1221121971,-101.1672977664
l01161,chicago,house,503796.9989151525,2847.0071309205,2023-05-22,a0035,46.7801324672,-83.5654169407
l01162,chicago,townhouse,1507449.0138156605,1463.0063818686,2023-05-20,a0010,39.5747303493,-107.0525220435
l01163,los angeles,condo,340039.980779164,623.9831416402,2024-05-05,a0040,44.7800040757,-69.6128766723
l01164,phoenix,apartment,533223.9906107902,4944.0026951718,2023-06-29,a0036,44.7084739272,-124.9191167105
l01165,chicago,condo,396866.0011260448,2820.0081288458,2023-10-21,a0016,40.2911494256,-122.0564795177
l01166,los angeles,apartment,753005.9829519591,3274.0127970579,2023-10-04,a0029,31.1867856589,-121.5445839607
l01167,new york,house,160801.9898186684,4355.9976360733,2024-04-07,a0044,39.4931514573,-85.1833366914
l01168,new york,apartment,904466.0106028093,939.9811323159,2023-02-14,a0028,27.744014926,-102.7255668502
l01169,houston,house,1577815.9960666392,4151.9882907955,2023-11-12,a0023,35.9597091044,-103.5967204905
l01170,chicago,condo,1814299.9984474955,2123.0013759164,2024-01-01,a0049,27.9061160933,-100.7059423796
l01171,phoenix,apartment,1684907.005463078,4313.9998645487,2023-10-18,a0009,43.0182698563,-120.881698448
l01172,new york,townhouse,303974.9991789327,4232.0057624968,2023-06-08,a0044,26.9307073426,-104.3890864511
l01173,houston,townhouse,585897.0045713617,2332.98728476,2023-03-15,a0040,47.6089285968,-86.2349650269
l01174,chicago,condo,922243.9923128556,2002.0075998044,2023-12-25,a0043,41.2808379489,-103.9981761952
l01175,chicago,condo,1050603.0038047258,4492.9898577714,2023-01-16,a0005,39.2332505502,-124.4209206463
l01176,houston,apartment,837023.9883943725,4420.9948692302,2023-08-25,a0011,40.2713850601,-72.0228399282
l01177,chicago,condo,1367602.995001075,1543.0018916347,2023-09-18,a0007,39.6869536493,-74.3184046324
l01178,houston,apartment,783397.9833723168,1080.9944927634,2024-02-10,a0020,42.3441971294,-118.0023635814
l01179,phoenix,townhouse,940572.997967437,3885.9967208536,2023-05-03,a0040,46.6621790463,-121.1618336466
l01180,los angeles,house,1111611.997417787,3644.0043268989,2023-02-03,a0022,37.8333097774,-116.7591263542
l01181,los angeles,townhouse,1744824.9912140768,4066.0037332703,2023-10-18,a0022,25.2828887256,-100.51935035
l01182,phoenix,house,462985.9946643485,1137.9848905789,2024-01-14,a0046,32.0705776668,-96.8321747524
l01183,phoenix,townhouse,339751.9998592801,4291.9970228679,2023-06-16,a0036,38.8549829337,-122.4691426681
l01184,new york,townhouse,469462.9933763787,3023.007338441,2024-05-04,a0026,27.96836888,-92.5936395185
l01185,new york,apartment,1537615.005702811,3603.9993797077,2023-06-17,a0032,33.2279461779,-82.6985124484
l01186,new york,apartment,556364.008429008,1637.9923954378,2024-03-30,a0038,40.6543849944,-75.9446874769
l01187,new york,house,1485967.973157829,1722.0154531476,2023-08-20,a0035,41.6196468515,-100.0572905057
l01188,chicago,townhouse,1390948.000562603,4162.9957554591,2023-04-11,a0014,41.1516654228,-109.0256094814
l01189,chicago,condo,1295956.0119475543,2993.9992706128,2024-04-15,a0028,32.3521104234,-79.2279453022
l01190,chicago,apartment,1322066.9925142978,566.0036757608,2023-11-10,a0033,35.7254594171,-78.6979502201
l01191,houston,house,1887832.0006020584,2908.9965407482,2023-02-01,a0024,44.7200323958,-75.264915301
l01192,phoenix,apartment,101767.9906647848,3442.0005339286,2023-02-26,a0019,47.0085450906,-99.9987585367
l01193,new york,house,1005372.99949912,3728.9840265173,2023-11-17,a0021,32.6381985231,-91.2266393581
l01194,houston,townhouse,900199.004962763,4064.9971216193,2023-10-07,a0014,33.8922631579,-90.1362585879
l01195,los angeles,townhouse,391648.0035788106,2040.9931847795,2023-10-12,a0025,41.9505606486,-85.0709259947
l01196,chicago,townhouse,423521.0056410605,2862.9949157484,2024-03-22,a0043,33.9979685853,-115.3198288653
l01197,los angeles,house,124331.9835508548,1086.9891732969,2023-11-28,a0002,35.3354649825,-116.7317529431
l01198,los angeles,townhouse,1479772.005479675,4076.9954040497,2024-05-14,a0009,46.3715091328,-104.9240459754
l01199,new york,house,1446879.9981202686,3905.9950477799,2024-03-16,a0030,28.7099459469,-123.5228554369
l01200,phoenix,townhouse,1407046.0021398289,1971.9833271326,2023-08-21,a0033,40.5045214116,-88.0629769352
